"element","image"
"16_77_5_1","31_62_4_0 + 31_62_4_1"
"16_77_5_2","31_62_4_0"
"20_77_5_0","0"
"20_77_5_1","39_58_4"
"24_77_5_0","0"
"24_77_5_1","47_54_4_0 + 47_54_4_1"
"24_77_5_2","47_54_4_1"
"30_77_5_0","0"
"30_77_5_1","59_48_4"
"38_77_5","75_40_4_1"
"40_77_5_0","0"
"40_77_5_1","79_38_4_0 + 79_38_4_1"
"44_77_5","87_34_4"
"46_77_5","91_32_4"
"48_77_5_0","0"
"48_77_5_1","95_30_4"
"55_77_5_0","0"
"55_77_5_1","109_23_4"
"56_77_5_0","0"
"56_77_5_1","0"
"56_77_5_2","111_22_4"
"60_77_5_0","0"
"60_77_5_1","0"
"60_77_5_2","119_18_4_1"
"64_77_5_0","0"
"64_77_5_1","0"
"64_77_5_2","127_14_4"
"78_77_5_0","0"
"78_77_5_1","155_0_4"
"10_77_6","19_68_5_1"
"13_77_6","25_65_5"
"14_77_6_0","0"
"14_77_6_1","27_64_5_1"
"14_77_6_2","27_64_5_0 + 27_64_5_1"
"15_77_6_0","0"
"15_77_6_1","0"
"15_77_6_2","29_63_5"
"16_77_6_0","0"
"16_77_6_1","0"
"16_77_6_2","0"
"16_77_6_3","31_62_5_2"
"16_77_6_4","31_62_5_2 + 31_62_5_3"
"16_77_6_5","31_62_5_0 + 31_62_5_2"
"16_77_6_6","31_62_5_2 + 31_62_5_3 + 31_62_5_4"
"16_77_6_7","31_62_5_1 + 31_62_5_2 + 31_62_5_4"
"20_77_6_0","0"
"20_77_6_1","0"
"20_77_6_2","0"
"20_77_6_3","0"
"20_77_6_4","39_58_5"
"22_77_6_0","0"
"22_77_6_1","0"
"22_77_6_2","0"
"22_77_6_3","43_56_5"
"24_77_6_0","0"
"24_77_6_1","0"
"24_77_6_2","0"
"24_77_6_3","0"
"24_77_6_4","47_54_5"
"34_77_6_0","0"
"34_77_6_1","67_44_5"
"38_77_6_0","0"
"38_77_6_1","75_40_5_0"
"39_77_6_0","0"
"39_77_6_1","77_39_5"
"40_77_6_0","0"
"40_77_6_1","0"
"40_77_6_2","79_38_5"
"45_77_6_0","0"
"45_77_6_1","89_33_5"
"47_77_6_0","0"
"47_77_6_1","0"
"47_77_6_2","93_31_5_0"
"48_77_6_0","0"
"48_77_6_1","0"
"48_77_6_2","0"
"48_77_6_3","95_30_5"
"54_77_6_0","0"
"54_77_6_1","0"
"54_77_6_2","0"
"54_77_6_3","107_24_5"
"58_77_6_0","0"
"58_77_6_1","0"
"58_77_6_2","0"
"58_77_6_3","115_20_5"
"60_77_6_0","0"
"60_77_6_1","0"
"60_77_6_2","0"
"60_77_6_3","119_18_5"
"63_77_6_0","0"
"63_77_6_1","0"
"63_77_6_2","125_15_5_0"
"64_77_6_0","0"
"64_77_6_1","0"
"64_77_6_2","0"
"64_77_6_3","127_14_5"
"78_77_6_0","0"
"78_77_6_1","0"
"78_77_6_2","155_0_5"
"8_77_7","15_70_6"
"10_77_7_0","19_68_6_0"
"10_77_7_1","19_68_6_1"
"12_77_7","23_66_6"
"13_77_7_0","0"
"13_77_7_1","25_65_6"
"14_77_7_0","0"
"14_77_7_1","0"
"14_77_7_2","27_64_6_0"
"14_77_7_3","27_64_6_0 + 27_64_6_1"
"15_77_7_0","0"
"15_77_7_1","0"
"15_77_7_2","0"
"15_77_7_3","29_63_6_0 + 29_63_6_1"
"15_77_7_4","29_63_6_1"
"16_77_7_0","0"
"16_77_7_1","0"
"16_77_7_2","0"
"16_77_7_3","0"
"16_77_7_4","0"
"16_77_7_5","31_62_6_1"
"16_77_7_6","31_62_6_0"
"20_77_7_0","0"
"20_77_7_1","0"
"20_77_7_2","0"
"20_77_7_3","39_58_6_1"
"22_77_7_0","0"
"22_77_7_1","0"
"22_77_7_2","0"
"22_77_7_3","43_56_6"
"24_77_7_0","0"
"24_77_7_1","0"
"24_77_7_2","0"
"24_77_7_3","47_54_6_1"
"24_77_7_4","47_54_6_0 + 47_54_6_1"
"26_77_7_0","0"
"26_77_7_1","0"
"26_77_7_2","0"
"26_77_7_3","51_52_6"
"29_77_7_0","0"
"29_77_7_1","0"
"29_77_7_2","0"
"29_77_7_3","57_49_6"
"30_77_7_0","0"
"30_77_7_1","0"
"30_77_7_2","0"
"30_77_7_3","0"
"30_77_7_4","59_48_6"
"32_77_7_0","0"
"32_77_7_1","0"
"32_77_7_2","0"
"32_77_7_3","0"
"32_77_7_4","63_46_6"
"34_77_7_0","0"
"34_77_7_1","0"
"34_77_7_2","0"
"34_77_7_3","67_44_6"
"38_77_7_0","0"
"38_77_7_1","0"
"38_77_7_2","0"
"38_77_7_3","75_40_6_0"
"40_77_7_0","0"
"40_77_7_1","0"
"40_77_7_2","0"
"40_77_7_3","79_38_6_0"
"40_77_7_4","79_38_6_0 + 79_38_6_1"
"48_77_7_0","0"
"48_77_7_1","0"
"48_77_7_2","0"
"48_77_7_3","0"
"48_77_7_4","95_30_6"
"52_77_7_0","0"
"52_77_7_1","0"
"52_77_7_2","0"
"52_77_7_3","0"
"52_77_7_4","0"
"52_77_7_5","103_26_6"
"58_77_7_0","0"
"58_77_7_1","0"
"58_77_7_2","0"
"58_77_7_3","0"
"58_77_7_4","0"
"58_77_7_5","115_20_6"
"62_77_7_0","0"
"62_77_7_1","0"
"62_77_7_2","0"
"62_77_7_3","0"
"62_77_7_4","123_16_6"
"64_77_7_0","0"
"64_77_7_1","0"
"64_77_7_2","0"
"64_77_7_3","0"
"64_77_7_4","0"
"64_77_7_5","127_14_6"
"68_77_7_0","0"
"68_77_7_1","0"
"68_77_7_2","0"
"68_77_7_3","0"
"68_77_7_4","135_10_6"
"78_77_7_0","0"
"78_77_7_1","0"
"78_77_7_2","0"
"78_77_7_3","0"
"78_77_7_4","155_0_6"
"4_77_8","7_74_7"
"6_77_8","11_72_7_0 + 11_72_7_1"
"7_77_8","13_71_7_0"
"8_77_8_0","0"
"8_77_8_1","15_70_7_0"
"8_77_8_2","15_70_7_1"
"10_77_8_0","19_68_7_1"
"10_77_8_1","19_68_7_0"
"10_77_8_2","19_68_7_1 + 19_68_7_2"
"12_77_8_0","0"
"12_77_8_1","0"
"12_77_8_2","23_66_7_0"
"13_77_8_0","0"
"13_77_8_1","0"
"13_77_8_2","25_65_7_0"
"14_77_8_0","0"
"14_77_8_1","0"
"14_77_8_2","0"
"14_77_8_3","27_64_7_1 + 27_64_7_2"
"14_77_8_4","27_64_7_1"
"14_77_8_5","27_64_7_0 + 27_64_7_2"
"15_77_8_0","0"
"15_77_8_1","0"
"15_77_8_2","0"
"15_77_8_3","0"
"15_77_8_4","29_63_7_0"
"16_77_8_0","0"
"16_77_8_1","0"
"16_77_8_2","0"
"16_77_8_3","0"
"16_77_8_4","0"
"16_77_8_5","31_62_7_1"
"16_77_8_6","31_62_7_0 + 31_62_7_1"
"18_77_8_0","0"
"18_77_8_1","0"
"18_77_8_2","0"
"18_77_8_3","35_60_7_1"
"20_77_8_0","0"
"20_77_8_1","0"
"20_77_8_2","0"
"20_77_8_3","0"
"20_77_8_4","39_58_7"
"23_77_8_0","0"
"23_77_8_1","0"
"23_77_8_2","0"
"23_77_8_3","45_55_7"
"27_77_8_0","0"
"27_77_8_1","0"
"27_77_8_2","0"
"27_77_8_3","53_51_7"
"30_77_8_0","0"
"30_77_8_1","0"
"30_77_8_2","0"
"30_77_8_3","59_48_7_1"
"30_77_8_4","59_48_7_0"
"31_77_8_0","0"
"31_77_8_1","0"
"31_77_8_2","0"
"31_77_8_3","0"
"31_77_8_4","61_47_7"
"32_77_8_0","0"
"32_77_8_1","0"
"32_77_8_2","0"
"32_77_8_3","0"
"32_77_8_4","0"
"32_77_8_5","63_46_7"
"36_77_8_0","0"
"36_77_8_1","0"
"36_77_8_2","0"
"36_77_8_3","0"
"36_77_8_4","71_42_7"
"39_77_8_0","0"
"39_77_8_1","0"
"39_77_8_2","0"
"39_77_8_3","0"
"39_77_8_4","77_39_7"
"40_77_8_0","0"
"40_77_8_1","0"
"40_77_8_2","0"
"40_77_8_3","0"
"40_77_8_4","0"
"40_77_8_5","79_38_7"
"46_77_8_0","0"
"46_77_8_1","0"
"46_77_8_2","0"
"46_77_8_3","91_32_7"
"48_77_8_0","0"
"48_77_8_1","0"
"48_77_8_2","0"
"48_77_8_3","0"
"48_77_8_4","95_30_7"
"61_77_8_0","0"
"61_77_8_1","0"
"61_77_8_2","0"
"61_77_8_3","121_17_7"
"67_77_8_0","0"
"67_77_8_1","0"
"67_77_8_2","0"
"67_77_8_3","133_11_7"
"78_77_8_0","0"
"78_77_8_1","0"
"78_77_8_2","0"
"78_77_8_3","155_0_7"
"3_77_9","5_75_8_1"
"4_77_9_0","0"
"4_77_9_1","7_74_8_0"
"4_77_9_2","7_74_8_1"
"4_77_9_3","7_74_8_1 + 7_74_8_2"
"6_77_9","11_72_8_0 + 11_72_8_1"
"8_77_9_0","0"
"8_77_9_1","15_70_8_2"
"8_77_9_2","15_70_8_0"
"8_77_9_3","15_70_8_0 + 15_70_8_1 + 15_70_8_2"
"10_77_9_0","0"
"10_77_9_1","19_68_8_0"
"12_77_9_0","0"
"12_77_9_1","23_66_8"
"14_77_9_0","0"
"14_77_9_1","27_64_8_0"
"14_77_9_2","27_64_8_0 + 27_64_8_1 + 27_64_8_2"
"14_77_9_3","27_64_8_2"
"16_77_9_0","0"
"16_77_9_1","0"
"16_77_9_2","31_62_8_1 + 31_62_8_2"
"16_77_9_3","31_62_8_3"
"16_77_9_4","31_62_8_0 + 31_62_8_1 + 31_62_8_2"
"16_77_9_5","31_62_8_0 + 31_62_8_2"
"18_77_9_0","0"
"18_77_9_1","0"
"18_77_9_2","0"
"18_77_9_3","0"
"18_77_9_4","35_60_8_0"
"18_77_9_5","35_60_8_1"
"20_77_9_0","0"
"20_77_9_1","0"
"20_77_9_2","0"
"20_77_9_3","0"
"20_77_9_4","39_58_8"
"24_77_9_0","0"
"24_77_9_1","0"
"24_77_9_2","0"
"24_77_9_3","47_54_8"
"30_77_9_0","0"
"30_77_9_1","0"
"30_77_9_2","0"
"30_77_9_3","59_48_8"
"31_77_9_0","0"
"31_77_9_1","0"
"31_77_9_2","61_47_8_0"
"32_77_9_0","0"
"32_77_9_1","0"
"32_77_9_2","0"
"32_77_9_3","63_46_8"
"36_77_9_0","0"
"36_77_9_1","0"
"36_77_9_2","0"
"36_77_9_3","71_42_8"
"40_77_9_0","0"
"40_77_9_1","0"
"40_77_9_2","0"
"40_77_9_3","79_38_8"
"44_77_9_0","0"
"44_77_9_1","0"
"44_77_9_2","87_34_8"
"46_77_9_0","0"
"46_77_9_1","0"
"46_77_9_2","0"
"46_77_9_3","91_32_8"
"48_77_9_0","0"
"48_77_9_1","0"
"48_77_9_2","0"
"48_77_9_3","95_30_8"
"52_77_9_0","0"
"52_77_9_1","0"
"52_77_9_2","0"
"52_77_9_3","103_26_8"
"56_77_9_0","0"
"56_77_9_1","0"
"56_77_9_2","111_22_8"
"78_77_9_0","0"
"78_77_9_1","0"
"78_77_9_2","155_0_8"
"2_77_10_0","3_76_9_0"
"2_77_10_1","3_76_9_1"
"3_77_10_0","0"
"3_77_10_1","5_75_9"
"4_77_10_0","0"
"4_77_10_1","0"
"4_77_10_2","7_74_9_2"
"4_77_10_3","7_74_9_1 + 7_74_9_2"
"4_77_10_4","7_74_9_0 + 7_74_9_1"
"6_77_10_0","0"
"6_77_10_1","11_72_9_1 + 11_72_9_2"
"6_77_10_2","11_72_9_0 + 11_72_9_2"
"6_77_10_3","11_72_9_1"
"8_77_10_0","0"
"8_77_10_1","0"
"8_77_10_2","15_70_9_2"
"8_77_10_3","15_70_9_1 + 15_70_9_2"
"8_77_10_4","15_70_9_0"
"10_77_10","19_68_9"
"11_77_10","21_67_9_0"
"13_77_10_0","0"
"13_77_10_1","25_65_9_0"
"13_77_10_2","25_65_9_0 + 25_65_9_1"
"14_77_10_0","0"
"14_77_10_1","0"
"14_77_10_2","0"
"14_77_10_3","27_64_9"
"15_77_10_0","0"
"15_77_10_1","0"
"15_77_10_2","0"
"15_77_10_3","29_63_9_1 + 29_63_9_2"
"15_77_10_4","29_63_9_1"
"16_77_10_0","0"
"16_77_10_1","0"
"16_77_10_2","0"
"16_77_10_3","0"
"16_77_10_4","0"
"16_77_10_5","31_62_9"
"18_77_10_0","0"
"18_77_10_1","0"
"18_77_10_2","35_60_9_0"
"18_77_10_3","35_60_9_0 + 35_60_9_2"
"22_77_10_0","0"
"22_77_10_1","43_56_9"
"24_77_10_0","0"
"24_77_10_1","0"
"24_77_10_2","47_54_9"
"27_77_10_0","0"
"27_77_10_1","53_51_9"
"30_77_10_0","0"
"30_77_10_1","0"
"30_77_10_2","59_48_9_0"
"36_77_10_0","0"
"36_77_10_1","71_42_9"
"40_77_10_0","0"
"40_77_10_1","79_38_9"
"43_77_10_0","0"
"43_77_10_1","85_35_9"
"44_77_10_0","0"
"44_77_10_1","0"
"44_77_10_2","87_34_9"
"46_77_10_0","0"
"46_77_10_1","0"
"46_77_10_2","91_32_9"
"48_77_10_0","0"
"48_77_10_1","0"
"48_77_10_2","95_30_9"
"50_77_10_0","0"
"50_77_10_1","0"
"50_77_10_2","99_28_9"
"52_77_10_0","0"
"52_77_10_1","0"
"52_77_10_2","103_26_9"
"55_77_10_0","0"
"55_77_10_1","109_23_9_0"
"56_77_10_0","0"
"56_77_10_1","0"
"56_77_10_2","111_22_9"
"78_77_10_0","0"
"78_77_10_1","155_0_9"
"2_77_11_0","3_76_10_0"
"2_77_11_1","3_76_10_1"
"3_77_11_0","5_75_10_1 + 5_75_10_2 + 5_75_10_3"
"3_77_11_1","5_75_10_0"
"4_77_11_0","0"
"4_77_11_1","0"
"4_77_11_2","7_74_10_1"
"4_77_11_3","7_74_10_0"
"6_77_11_0","11_72_10_0 + 11_72_10_2"
"6_77_11_1","11_72_10_1"
"7_77_11_0","0"
"7_77_11_1","13_71_10"
"8_77_11_0","0"
"8_77_11_1","0"
"8_77_11_2","15_70_10"
"10_77_11_0","0"
"10_77_11_1","19_68_10_1"
"10_77_11_2","19_68_10_0 + 19_68_10_1"
"14_77_11_0","0"
"14_77_11_1","0"
"14_77_11_2","27_64_10_2"
"14_77_11_3","27_64_10_0"
"16_77_11_0","0"
"16_77_11_1","0"
"16_77_11_2","31_62_10_3"
"16_77_11_3","31_62_10_0 + 31_62_10_3"
"16_77_11_4","31_62_10_1"
"16_77_11_5","31_62_10_0 + 31_62_10_2"
"18_77_11_0","0"
"18_77_11_1","0"
"18_77_11_2","0"
"18_77_11_3","0"
"18_77_11_4","35_60_10"
"21_77_11_0","0"
"21_77_11_1","0"
"21_77_11_2","0"
"21_77_11_3","41_57_10"
"24_77_11_0","0"
"24_77_11_1","0"
"24_77_11_2","0"
"24_77_11_3","47_54_10_0"
"28_77_11_0","0"
"28_77_11_1","0"
"28_77_11_2","55_50_10"
"34_77_11_0","0"
"34_77_11_1","0"
"34_77_11_2","67_44_10"
"41_77_11_0","0"
"41_77_11_1","0"
"41_77_11_2","81_37_10"
"44_77_11_0","0"
"44_77_11_1","0"
"44_77_11_2","0"
"44_77_11_3","87_34_10"
"48_77_11_0","0"
"48_77_11_1","0"
"48_77_11_2","0"
"48_77_11_3","95_30_10"
"50_77_11_0","0"
"50_77_11_1","0"
"50_77_11_2","0"
"50_77_11_3","99_28_10"
"54_77_11_0","0"
"54_77_11_1","0"
"54_77_11_2","107_24_10"
"56_77_11_0","0"
"56_77_11_1","0"
"56_77_11_2","0"
"56_77_11_3","111_22_10"
"60_77_11_0","0"
"60_77_11_1","0"
"60_77_11_2","119_18_10"
"78_77_11_0","0"
"78_77_11_1","0"
"78_77_11_2","155_0_10"
"2_77_12_0","3_76_11_0"
"2_77_12_1","3_76_11_0 + 3_76_11_1"
"4_77_12_0","7_74_11_0 + 7_74_11_2"
"4_77_12_1","7_74_11_0 + 7_74_11_1 + 7_74_11_2"
"4_77_12_2","7_74_11_0 + 7_74_11_1"
"5_77_12_0","0"
"5_77_12_1","9_73_11_0"
"6_77_12_0","0"
"6_77_12_1","11_72_11_1"
"6_77_12_2","11_72_11_1 + 11_72_11_3"
"6_77_12_3","11_72_11_1 + 11_72_11_2 + 11_72_11_3"
"8_77_12_0","0"
"8_77_12_1","15_70_11"
"9_77_12_0","0"
"9_77_12_1","0"
"9_77_12_2","17_69_11_1"
"10_77_12_0","0"
"10_77_12_1","0"
"10_77_12_2","19_68_11_0 + 19_68_11_1"
"10_77_12_3","19_68_11_0 + 19_68_11_1 + 19_68_11_2"
"10_77_12_4","19_68_11_0"
"12_77_12_0","0"
"12_77_12_1","0"
"12_77_12_2","0"
"12_77_12_3","23_66_11_1"
"12_77_12_4","23_66_11_0"
"15_77_12_0","0"
"15_77_12_1","0"
"15_77_12_2","29_63_11_0"
"15_77_12_3","29_63_11_1"
"16_77_12_0","0"
"16_77_12_1","0"
"16_77_12_2","0"
"16_77_12_3","0"
"16_77_12_4","31_62_11_1 + 31_62_11_2"
"16_77_12_5","31_62_11_0 + 31_62_11_1 + 31_62_11_2"
"16_77_12_6","31_62_11_2"
"18_77_12_0","0"
"18_77_12_1","0"
"18_77_12_2","0"
"18_77_12_3","35_60_11_1"
"18_77_12_4","35_60_11_0"
"20_77_12_0","0"
"20_77_12_1","0"
"20_77_12_2","0"
"20_77_12_3","39_58_11"
"22_77_12_0","0"
"22_77_12_1","0"
"22_77_12_2","0"
"22_77_12_3","43_56_11"
"24_77_12_0","0"
"24_77_12_1","0"
"24_77_12_2","0"
"24_77_12_3","47_54_11_0 + 47_54_11_1"
"24_77_12_4","47_54_11_0"
"26_77_12_0","0"
"26_77_12_1","0"
"26_77_12_2","51_52_11"
"32_77_12_0","0"
"32_77_12_1","0"
"32_77_12_2","63_46_11"
"38_77_12_0","0"
"38_77_12_1","0"
"38_77_12_2","75_40_11"
"48_77_12_0","0"
"48_77_12_1","0"
"48_77_12_2","0"
"48_77_12_3","95_30_11"
"53_77_12_0","0"
"53_77_12_1","0"
"53_77_12_2","105_25_11"
"59_77_12_0","0"
"59_77_12_1","0"
"59_77_12_2","117_19_11"
"78_77_12_0","0"
"78_77_12_1","0"
"78_77_12_2","155_0_11"
"2_77_13","3_76_12"
"3_77_13","5_75_12"
"4_77_13_0","0"
"4_77_13_1","7_74_12_0"
"4_77_13_2","7_74_12_0 + 7_74_12_1"
"4_77_13_3","7_74_12_0 + 7_74_12_2"
"6_77_13_0","11_72_12_0"
"6_77_13_1","11_72_12_0 + 11_72_12_2 + 11_72_12_3"
"6_77_13_2","11_72_12_3"
"7_77_13_0","13_71_12_2"
"7_77_13_1","13_71_12_0 + 13_71_12_1"
"7_77_13_2","13_71_12_0"
"8_77_13_0","0"
"8_77_13_1","0"
"8_77_13_2","0"
"8_77_13_3","15_70_12_1"
"8_77_13_4","15_70_12_0"
"10_77_13_0","0"
"10_77_13_1","0"
"10_77_13_2","0"
"10_77_13_3","19_68_12_1"
"10_77_13_4","19_68_12_0"
"10_77_13_5","19_68_12_0 + 19_68_12_1 + 19_68_12_2"
"12_77_13_0","0"
"12_77_13_1","0"
"12_77_13_2","23_66_12_1"
"12_77_13_3","23_66_12_0"
"13_77_13_0","0"
"13_77_13_1","0"
"13_77_13_2","0"
"13_77_13_3","25_65_12_0"
"16_77_13_0","0"
"16_77_13_1","0"
"16_77_13_2","0"
"16_77_13_3","0"
"16_77_13_4","31_62_12_2"
"16_77_13_5","31_62_12_0 + 31_62_12_1"
"16_77_13_6","31_62_12_1 + 31_62_12_2"
"18_77_13_0","0"
"18_77_13_1","0"
"18_77_13_2","0"
"18_77_13_3","35_60_12_1"
"20_77_13_0","0"
"20_77_13_1","0"
"20_77_13_2","39_58_12"
"22_77_13_0","0"
"22_77_13_1","0"
"22_77_13_2","43_56_12"
"23_77_13_0","0"
"23_77_13_1","0"
"23_77_13_2","45_55_12"
"24_77_13_0","0"
"24_77_13_1","0"
"24_77_13_2","0"
"24_77_13_3","47_54_12_0 + 47_54_12_1"
"24_77_13_4","47_54_12_1"
"30_77_13_0","0"
"30_77_13_1","0"
"30_77_13_2","59_48_12"
"36_77_13_0","0"
"36_77_13_1","0"
"36_77_13_2","71_42_12"
"38_77_13_0","0"
"38_77_13_1","0"
"38_77_13_2","0"
"38_77_13_3","75_40_12"
"44_77_13_0","0"
"44_77_13_1","0"
"44_77_13_2","0"
"44_77_13_3","87_34_12"
"48_77_13_0","0"
"48_77_13_1","0"
"48_77_13_2","0"
"48_77_13_3","95_30_12"
"78_77_13_0","0"
"78_77_13_1","0"
"78_77_13_2","155_0_12"
"4_77_14_0","7_74_13_2"
"4_77_14_1","7_74_13_0 + 7_74_13_2"
"4_77_14_2","7_74_13_0 + 7_74_13_1 + 7_74_13_2"
"4_77_14_3","7_74_13_0 + 7_74_13_3"
"5_77_14_0","0"
"5_77_14_1","9_73_13_1"
"6_77_14_0","0"
"6_77_14_1","0"
"6_77_14_2","11_72_13_2"
"6_77_14_3","11_72_13_1"
"6_77_14_4","11_72_13_3"
"6_77_14_5","11_72_13_0 + 11_72_13_1"
"7_77_14_0","0"
"7_77_14_1","0"
"7_77_14_2","0"
"7_77_14_3","0"
"7_77_14_4","13_71_13_1"
"8_77_14_0","0"
"8_77_14_1","0"
"8_77_14_2","0"
"8_77_14_3","0"
"8_77_14_4","0"
"8_77_14_5","15_70_13"
"10_77_14_0","0"
"10_77_14_1","0"
"10_77_14_2","0"
"10_77_14_3","19_68_13_3"
"10_77_14_4","19_68_13_0 + 19_68_13_2 + 19_68_13_3"
"10_77_14_5","19_68_13_2 + 19_68_13_3"
"10_77_14_6","19_68_13_0 + 19_68_13_1 + 19_68_13_2"
"12_77_14_0","0"
"12_77_14_1","0"
"12_77_14_2","0"
"12_77_14_3","0"
"12_77_14_4","23_66_13"
"16_77_14_0","0"
"16_77_14_1","0"
"16_77_14_2","0"
"16_77_14_3","31_62_13_0 + 31_62_13_1"
"16_77_14_4","31_62_13_0"
"18_77_14_0","0"
"18_77_14_1","0"
"18_77_14_2","0"
"18_77_14_3","35_60_13"
"20_77_14_0","0"
"20_77_14_1","0"
"20_77_14_2","39_58_13"
"22_77_14_0","0"
"22_77_14_1","0"
"22_77_14_2","43_56_13_0"
"22_77_14_3","43_56_13_0 + 43_56_13_1"
"24_77_14_0","0"
"24_77_14_1","0"
"24_77_14_2","0"
"24_77_14_3","47_54_13"
"28_77_14_0","0"
"28_77_14_1","0"
"28_77_14_2","55_50_13"
"35_77_14_0","0"
"35_77_14_1","0"
"35_77_14_2","69_43_13"
"36_77_14_0","0"
"36_77_14_1","0"
"36_77_14_2","0"
"36_77_14_3","71_42_13"
"38_77_14_0","0"
"38_77_14_1","0"
"38_77_14_2","0"
"38_77_14_3","75_40_13"
"42_77_14_0","0"
"42_77_14_1","0"
"42_77_14_2","0"
"42_77_14_3","83_36_13"
"44_77_14_0","0"
"44_77_14_1","0"
"44_77_14_2","0"
"44_77_14_3","87_34_13"
"47_77_14_0","0"
"47_77_14_1","0"
"47_77_14_2","93_31_13_0"
"48_77_14_0","0"
"48_77_14_1","0"
"48_77_14_2","0"
"48_77_14_3","95_30_13"
"78_77_14_0","0"
"78_77_14_1","0"
"78_77_14_2","155_0_13"
"2_77_15_0","3_76_14_0"
"2_77_15_1","3_76_14_1"
"3_77_15","5_75_14_0"
"4_77_15_0","0"
"4_77_15_1","7_74_14_0 + 7_74_14_2"
"4_77_15_2","7_74_14_0"
"4_77_15_3","7_74_14_3"
"4_77_15_4","7_74_14_1 + 7_74_14_2"
"6_77_15_0","0"
"6_77_15_1","0"
"6_77_15_2","0"
"6_77_15_3","11_72_14_0 + 11_72_14_1"
"8_77_15_0","0"
"8_77_15_1","0"
"8_77_15_2","15_70_14_3"
"8_77_15_3","15_70_14_0 + 15_70_14_3"
"8_77_15_4","15_70_14_1 + 15_70_14_2 + 15_70_14_3"
"8_77_15_5","15_70_14_0 + 15_70_14_2 + 15_70_14_3"
"10_77_15_0","0"
"10_77_15_1","0"
"10_77_15_2","0"
"10_77_15_3","0"
"10_77_15_4","19_68_14_1"
"10_77_15_5","19_68_14_0"
"12_77_15_0","0"
"12_77_15_1","0"
"12_77_15_2","0"
"12_77_15_3","23_66_14"
"14_77_15_0","0"
"14_77_15_1","27_64_14_0"
"16_77_15_0","0"
"16_77_15_1","0"
"16_77_15_2","31_62_14"
"18_77_15_0","0"
"18_77_15_1","35_60_14_0 + 35_60_14_1"
"18_77_15_2","35_60_14_1"
"20_77_15_0","0"
"20_77_15_1","39_58_14"
"24_77_15_0","0"
"24_77_15_1","47_54_14"
"26_77_15_0","0"
"26_77_15_1","51_52_14"
"32_77_15_0","0"
"32_77_15_1","63_46_14"
"36_77_15_0","0"
"36_77_15_1","0"
"36_77_15_2","71_42_14"
"42_77_15_0","0"
"42_77_15_1","0"
"42_77_15_2","83_36_14"
"46_77_15_0","0"
"46_77_15_1","91_32_14"
"48_77_15_0","0"
"48_77_15_1","0"
"48_77_15_2","95_30_14"
"52_77_15_0","0"
"52_77_15_1","103_26_14"
"78_77_15_0","0"
"78_77_15_1","155_0_14"
"2_77_16","3_76_15"
"4_77_16_0","0"
"4_77_16_1","7_74_15"
"5_77_16","9_73_15_0"
"6_77_16_0","0"
"6_77_16_1","11_72_15_1"
"6_77_16_2","11_72_15_0 + 11_72_15_1"
"7_77_16_0","0"
"7_77_16_1","0"
"7_77_16_2","13_71_15_0"
"7_77_16_3","13_71_15_0 + 13_71_15_1"
"8_77_16_0","0"
"8_77_16_1","0"
"8_77_16_2","0"
"8_77_16_3","0"
"8_77_16_4","15_70_15"
"10_77_16_0","0"
"10_77_16_1","0"
"10_77_16_2","19_68_15_1"
"10_77_16_3","19_68_15_0 + 19_68_15_1"
"12_77_16_0","0"
"12_77_16_1","23_66_15_1"
"12_77_16_2","23_66_15_0 + 23_66_15_1"
"13_77_16_0","0"
"13_77_16_1","0"
"13_77_16_2","25_65_15_0"
"14_77_16_0","0"
"14_77_16_1","0"
"14_77_16_2","0"
"14_77_16_3","27_64_15"
"16_77_16_0","0"
"16_77_16_1","0"
"16_77_16_2","31_62_15_0 + 31_62_15_1 + 31_62_15_2"
"16_77_16_3","31_62_15_2"
"16_77_16_4","31_62_15_0 + 31_62_15_2"
"18_77_16_0","0"
"18_77_16_1","0"
"18_77_16_2","0"
"18_77_16_3","35_60_15_1"
"18_77_16_4","35_60_15_0 + 35_60_15_1"
"24_77_16_0","0"
"24_77_16_1","0"
"24_77_16_2","47_54_15_1"
"24_77_16_3","47_54_15_0"
"30_77_16_0","0"
"30_77_16_1","0"
"30_77_16_2","59_48_15"
"32_77_16_0","0"
"32_77_16_1","0"
"32_77_16_2","0"
"32_77_16_3","63_46_15"
"45_77_16_0","0"
"45_77_16_1","0"
"45_77_16_2","89_33_15"
"51_77_16_0","0"
"51_77_16_1","0"
"51_77_16_2","101_27_15"
"78_77_16_0","0"
"78_77_16_1","0"
"78_77_16_2","155_0_15"
"2_77_17","3_76_16"
"3_77_17","5_75_16_2"
"4_77_17_0","0"
"4_77_17_1","7_74_16_2"
"4_77_17_2","7_74_16_1"
"4_77_17_3","7_74_16_0 + 7_74_16_1 + 7_74_16_2"
"5_77_17_0","0"
"5_77_17_1","0"
"5_77_17_2","9_73_16_0"
"6_77_17_0","0"
"6_77_17_1","0"
"6_77_17_2","0"
"6_77_17_3","11_72_16"
"8_77_17_0","0"
"8_77_17_1","0"
"8_77_17_2","15_70_16_1"
"8_77_17_3","15_70_16_0"
"10_77_17_0","0"
"10_77_17_1","0"
"10_77_17_2","19_68_16_1"
"10_77_17_3","19_68_16_2"
"10_77_17_4","19_68_16_0 + 19_68_16_1 + 19_68_16_2"
"11_77_17_0","0"
"11_77_17_1","0"
"11_77_17_2","21_67_16"
